3.24415	1.79488	1.16409	1.17779	1.22371	1.36871	1.32521	1.34455	1.2366	1.2229	0.958664	0.902272	1.22048	1.36952	0.715373	0.727457	3.24737	1.55803	1.09642	1.13751	1.19309	1.3091	1.24385	1.24143	1.27043	1.21726	0.882938	0.875687	1.14073	1.35744	0.71779	0.7049	3.24737	1.50325	1.09481	1.18665	1.18665	1.23257	1.20598	1.1947	1.2801	1.16973	0.836213	0.875687	1.11898	1.27043	0.708928	0.695233	3.24657	1.53386	1.11253	1.26399	1.23579	1.34616	1.30346	1.30185	1.25351	1.18987	0.878104	0.957053	1.13267	1.3671	0.73229	0.76532	3.24335	1.37516	1.05211	1.1504	1.17698	1.24868	1.2221	1.24949	1.16731	1.11414	0.802378	0.848297	1.04406	1.20276	0.693622	0.754042	3.26187	1.36952	1.06581	1.17537	1.19309	1.27043	1.28413	1.21887	1.15362	1.06823	0.77257	0.832185	0.99975	1.16893	0.662203	0.737124	3.24737	1.4815	1.11978	1.28815	1.31957	1.42188	1.42591	1.33085	1.24224	1.15765	0.783849	0.907911	1.07145	1.21082	0.666231	0.721012	3.24737	1.32602	1.02795	1.19068	1.22854	1.21484	1.22129	1.16087	1.12623	0.944969	0.688788	0.725846	0.907911	0.961081	0.515584	0.608228	3.24576	1.23418	1.01828	1.02472	1.11495	1.12381	1.17456	1.05292	1.05856	0.86602	0.626757	0.672676	0.842658	0.876493	0.459998	0.57681	3.24576	1.22048	1.02472	1.0787	1.16248	1.11576	1.17859	1.07386	1.03439	0.89341	0.658175	0.698455	0.895827	0.917578	0.487388	0.649314	3.24576	1.43316	1.15281	1.30346	1.32038	1.45169	1.42269	1.33166	1.25835	1.06581	0.796738	0.754042	0.977193	1.06661	0.605811	0.75807	3.24415	1.63859	1.27043	1.44686	1.56367	1.90283	1.78843	1.60556	1.48633	1.24546	0.965109	0.915162	1.17054	1.27929	0.716984	0.915967	3.24576	1.85288	1.41544	1.58784	1.70626	1.96002	1.95519	1.70868	1.56367	1.40658	1.12059	1.01828	1.2801	1.47505	0.823323	0.955442	3.24576	1.79004	1.28977	1.23579	1.36146	1.44605	1.45733	1.31071	1.30588	1.09723	0.871659	0.814462	1.04728	1.20921	0.669454	0.857158	3.24415	0.0459192	0.0451136	0.056392	0.0539752	0.0547808	0.0451136	0.0571976	0.0475304	0.0370576	0.0547808	0.0515584	0.0547808	0.0547808	0.0555864	0.012084	3.24576	1.62328	0.976387	0.936107	1.03036	1.08675	1.10367	1.07145	1.00942	0.980415	0.706511	0.694427	0.997333	1.0795	0.548614	0.642063	
3.24415	1.79407	1.16087	1.17618	1.23821	1.3526	1.3236	1.34455	1.25029	1.2229	0.95947	0.895022	1.22854	1.36871	0.73793	0.716178	3.24737	1.55803	1.09723	1.13751	1.19229	1.30991	1.24385	1.24062	1.27124	1.20518	0.887771	0.882132	1.1512	1.35824	0.719401	0.703289	3.24496	1.525	1.11092	1.1794	1.19068	1.23418	1.2084	1.19551	1.27365	1.1802	0.868437	0.878104	1.11898	1.28977	0.711345	0.708928	3.24657	1.53467	1.11253	1.26479	1.23418	1.34616	1.30266	1.28654	1.24707	1.18826	0.882132	0.958664	1.13026	1.3526	0.750819	0.76532	3.24415	1.37596	1.05131	1.14798	1.17618	1.24787	1.22371	1.26479	1.16812	1.10206	0.81285	0.84588	1.03036	1.20115	0.701678	0.754847	3.24737	1.36871	1.06339	1.15926	1.20357	1.27043	1.28413	1.22048	1.17295	1.08837	0.769348	0.835407	0.99975	1.17698	0.650925	0.73793	3.24576	1.49519	1.12059	1.28735	1.32038	1.41947	1.43638	1.33085	1.21968	1.15845	0.801572	0.902272	1.07145	1.22532	0.667037	0.719401	3.24737	1.32682	1.036	1.18907	1.22854	1.21243	1.21887	1.16409	1.10528	0.940135	0.691205	0.704094	0.896633	0.971554	0.513167	0.606617	3.24415	1.23498	0.998944	1.02553	1.11576	1.12301	1.17295	1.05131	1.03761	0.859575	0.646091	0.659786	0.834602	0.861186	0.482554	0.578421	3.26107	1.22129	1.02472	1.09562	1.16087	1.11817	1.17779	1.07548	1.036	0.872465	0.652536	0.685566	0.905494	0.917578	0.502694	0.648508	3.24415	1.43155	1.1504	1.28815	1.30104	1.46055	1.4235	1.33005	1.27768	1.0642	0.793516	0.756458	0.978804	1.0642	0.590505	0.754042	3.24415	1.6402	1.27124	1.44605	1.56286	1.90122	1.78602	1.61684	1.48794	1.24385	0.961886	0.909522	1.16973	1.2801	0.71779	0.915967	3.24415	1.85449	1.41544	1.58623	1.70546	1.94391	1.95358	1.71915	1.554	1.40577	1.1359	1.01425	1.27768	1.46297	0.850714	0.954636	3.24657	1.78763	1.27526	1.23498	1.36066	1.44525	1.45652	1.31232	1.30668	1.08192	0.890994	0.81285	1.04567	1.20921	0.667842	0.869242	3.24415	0.0451136	0.0555864	0.056392	0.0547808	0.0459192	0.0451136	0.0539752	0.0475304	0.0571976	3.26187	0.0451136	0.056392	0.0515584	0.0571976	0.0451136	0.0555864	0.0555864	0.0459192	0.052364	0.0531696	0.056392	0.0467248	0.0459192	0.0539752	0.0088616	3.24576	1.63698	0.924023	0.787071	0.97961	1.11173	
3.24415	1.6837	1.04486	0.943358	1.10045	1.35582	1.25674	1.40336	1.37274	1.35582	1.15362	0.87891	1.05775	1.37435	0.71215	0.749208	3.25301	1.67726	1.07306	1.00539	1.17295	1.48069	1.30668	1.50728	1.55561	1.49439	1.17698	0.963498	1.09642	1.51372	0.800766	0.782238	3.24496	1.59509	1.04164	1.06339	1.14959	1.43075	1.27204	1.48875	1.52742	1.44927	1.1802	0.924023	1.07789	1.40174	0.791905	0.776598	3.24576	1.61362	1.00458	1.01425	1.21243	1.5395	1.35744	1.5967	1.58703	1.49358	1.18826	0.97961	1.0795	1.43558	0.801572	0.822518	3.24576	1.52742	1.04245	0.998944	1.15604	1.47828	1.32843	1.64101	1.60234	1.47022	1.13106	0.978804	1.07628	1.37113	0.775793	0.831379	3.24335	1.45411	0.998138	0.967526	1.13428	1.44927	1.32118	1.51453	1.55239	1.41061	1.10528	0.95383	0.986054	1.30749	0.708928	0.802378	3.24657	1.53628	1.00458	1.02311	1.1794	1.52178	1.40094	1.583	1.54031	1.3526	1.08273	0.951414	0.998944	1.31313	0.706511	0.768542	3.26268	1.35502	0.87327	0.869242	1.01425	1.28896	1.17054	1.35341	1.36388	1.14798	0.905494	0.766931	0.794322	1.05292	0.525251	0.615478	3.24576	1.24143	0.877298	0.770154	1.01425	1.28332	1.19632	1.26238	1.26721	1.03197	0.819295	0.672676	0.720206	0.941746	0.47047	0.596144	3.24576	1.34374	0.948191	0.837018	1.08112	1.31232	1.23579	1.33971	1.3808	1.22451	0.954636	0.827351	0.881326	1.06661	0.548614	0.724234	3.24415	1.48875	1.02956	0.982026	1.17618	1.47103	1.29863	1.50406	1.53306	1.35744	1.06742	0.875687	0.945774	1.23579	0.67187	0.839435	3.24657	1.56689	1.04889	0.957858	1.20276	1.58784	1.43638	1.5975	1.5967	1.37194	1.10206	0.903078	0.989277	1.28171	0.67751	0.905494	3.24657	1.84563	1.1947	1.08514	1.34938	1.77151	1.5822	1.76588	1.71109	1.50889	1.19632	1.05292	1.09723	1.50003	0.815267	0.957053	3.24737	1.66598	1.06742	0.889382	1.09642	1.27688	1.21404	1.2801	1.27526	1.13831	0.87891	0.762098	0.820906	1.15442	0.610645	0.81285	3.26268	0.048336	0.0547808	0.0451136	0.0555864	0.0539752	0.0451136	0.0571976	0.0531696	0.0378632	0.0555864	0.0555864	0.0451136	0.0555864	0.056392	0.0112784	3.24737	1.6257	0.922412	0.770959	0.972359	1.09159	1.0642	1.13267	1.12059	1.08434	0.796738	0.713762	0.849102	1.12462	0.525251	0.672676	
3.24415	1.69579	1.03842	0.935302	1.11173	1.3671	1.27849	1.41302	1.39288	1.3526	1.06984	0.957053	1.07789	1.3961	0.716178	0.742763	3.26268	1.65873	1.07064	0.988471	1.17537	1.48633	1.30507	1.50969	1.56125	1.49922	1.13831	1.0505	1.10931	1.48955	0.793516	0.788682	3.26107	1.59187	1.04164	1.07467	1.16006	1.43236	1.29057	1.496	1.52017	1.44766	1.14315	1.01264	1.06661	1.39852	0.79271	0.779015	3.24737	1.52822	0.971554	0.97961	1.16168	1.47344	1.28413	1.53708	1.49197	1.43477	1.1214	0.998944	1.04647	1.3663	0.768542	0.799155	3.24335	1.53708	1.03761	0.991694	1.17537	1.48472	1.31313	1.62328	1.58462	1.45008	1.13992	1.04728	1.06661	1.35905	0.780626	0.833796	3.26187	1.46216	0.996527	0.96672	1.12945	1.44364	1.32199	1.51533	1.54272	1.40819	1.08595	0.997333	0.993305	1.28654	0.72504	0.793516	3.24737	1.54272	1.01747	1.036	1.21162	1.53708	1.41705	1.61603	1.55884	1.37355	1.0787	0.987666	1.01183	1.34213	0.743569	0.780626	3.26349	1.35824	0.890994	0.857964	1.036	1.29218	1.18826	1.35824	1.38322	1.1512	0.908717	0.806406	0.819295	1.05614	0.53653	0.629174	3.24657	1.26399	0.890188	0.801572	1.04889	1.32038	1.22854	1.28654	1.27526	1.04728	0.86602	0.704094	0.741152	0.958664	0.485777	0.600172	3.24254	1.32521	0.947386	0.836213	1.07628	1.31957	1.23176	1.33488	1.34938	1.21082	0.948191	0.843463	0.879715	1.07467	0.553447	0.725846	3.24576	1.47989	1.02795	0.984443	1.15604	1.47183	1.29702	1.50486	1.54756	1.34294	1.08273	0.88616	0.93933	1.24143	0.682343	0.834602	3.24173	1.57575	1.03922	0.95947	1.19954	1.58139	1.41624	1.61201	1.5975	1.37033	1.10206	0.927246	0.990888	1.27043	0.705706	0.915162	3.24415	1.8271	1.19309	1.08192	1.35663	1.7699	1.58945	1.75137	1.7119	1.50808	1.24304	1.08353	1.14798	1.496	0.837018	0.95947	3.26187	1.70304	1.08998	0.899855	1.1214	1.30427	1.24304	1.30185	1.31796	1.14556	0.908717	0.796738	0.895022	1.1794	0.638035	0.820101	3.24415	0.0491416	0.0555864	0.0571976	0.0467248	0.0547808	0.056392	0.0571976	0.0378632	0.052364	0.0555864	0.0555864	0.0571976	0.056392	0.0539752	0.0185288	3.26349	1.60798	0.931274	0.767737	0.968331	1.09723	1.07386	1.13751	1.11576	1.08273	0.807211	0.735513	0.895022	1.10287	0.555058	0.654147	
3.24254	1.6974	1.03922	0.936107	1.11253	1.36791	1.27043	1.41302	1.39208	1.35099	1.1214	0.977998	1.14717	1.3961	0.760486	0.750014	3.24657	1.66356	1.05131	0.987666	1.15362	1.467	1.28735	1.49197	1.55239	1.47908	1.13026	1.05131	1.17859	1.496	0.820906	0.771765	3.25301	1.57656	1.01506	1.05775	1.13751	1.40738	1.2664	1.47022	1.50889	1.41544	1.16168	1.01828	1.14798	1.38241	0.803989	0.74518	3.24415	1.60073	1.00056	1.0215	1.19551	1.51614	1.33891	1.58381	1.55884	1.496	1.16651	1.08514	1.15845	1.40336	0.826546	0.827351	3.24335	1.52661	1.04567	0.990888	1.16006	1.47505	1.31957	1.6257	1.58703	1.44202	1.13912	1.05936	1.16006	1.34616	0.803183	0.841046	3.24576	1.47264	0.988471	0.962692	1.13992	1.45652	1.32682	1.5395	1.56528	1.40416	1.12462	1.03197	1.07789	1.30588	0.740346	0.804794	1.4815	2.26132	3.18695	1.70546	1.09964	0.895022	0.301294	2.35155	2.1582	0.713762	1.93747	0.686371	2.32416	2.75032	1.11092	2.72212	0.656564	0.610645	1.11173	2.11712	1.29218	1.91249	2.7624	2.13162	1.52581	1.525	2.54247	1.29138	2.92916	3.14909	0.68476	2.09053	3.24496	1.24626	0.887771	0.803989	1.02956	1.31554	1.22612	1.28413	1.27929	1.04728	0.874882	0.734707	0.809628	0.958664	0.515584	0.610645	3.24335	1.33085	0.956247	0.841852	1.07386	1.31716	1.2221	1.34052	1.34696	1.21243	0.983638	0.846686	0.936913	1.05614	0.572782	0.7049	3.24576	1.48553	1.02633	0.964303	1.14556	1.46941	1.28815	1.49358	1.51856	1.34374	1.09964	0.930468	1.01667	1.21968	0.687177	0.820906	3.24657	1.55722	1.02956	0.957053	1.19954	1.58945	1.41705	1.59912	1.59831	1.34777	1.10609	0.934496	1.08756	1.25754	0.709734	0.898244	3.24576	1.83032	1.18504	1.08434	1.35582	1.7691	1.58784	1.75379	1.71915	1.4968	1.25754	1.09562	1.1657	1.48714	0.83863	0.95383	3.24496	1.70223	1.09159	0.899855	1.10528	1.30185	1.24062	1.28252	1.29782	1.14959	0.922412	0.810434	0.900661	1.18584	0.638841	0.830574	3.26187	0.0459192	0.0451136	0.0459192	0.0547808	0.056392	0.048336	0.0451136	0.0491416	0.0378632	0.0547808	0.0354464	0.0571976	0.0555864	0.0459192	0.008056	3.24657	1.61603	0.929662	0.774987	0.953025	1.08112	1.05614	1.12059	1.12381	1.06581	0.83299	0.741152	0.912745	1.10287	0.569559	0.654953	
3.26107	1.71512	1.05695	0.93933	1.10689	1.37194	1.29218	1.43236	1.39691	1.37033	1.13992	0.990082	1.17779	1.40497	0.764514	0.741958	3.24415	1.64826	1.05131	0.994916	1.15845	1.48311	1.30749	1.49036	1.54997	1.47828	1.15201	1.07386	1.17215	1.49761	0.81849	0.770154	3.24737	1.57898	1.04406	1.07386	1.15281	1.41222	1.26963	1.48472	1.52097	1.43638	1.16651	1.0352	1.16329	1.38563	0.807211	0.754847	3.24576	1.59831	1.01022	1.02392	1.19712	1.51775	1.33971	1.57898	1.55803	1.48794	1.18101	1.08595	1.16893	1.40416	0.810434	0.829768	3.24335	1.525	1.04567	1.007	1.15684	1.467	1.31071	1.62892	1.57978	1.44202	1.15362	1.05775	1.16087	1.33649	0.790294	0.842658	3.24737	1.44122	0.993305	0.967526	1.13831	1.42833	1.33166	1.50728	1.5395	1.38885	1.12462	1.00378	1.08434	1.29138	0.720206	0.793516	3.24576	1.54917	1.01667	1.02714	1.19712	1.53467	1.41383	1.60314	1.56125	1.36469	1.1222	1.01989	1.08998	1.32441	0.760486	0.784654	3.24254	1.33568	0.875687	0.878104	1.036	1.29218	1.18665	1.33568	1.36146	1.13026	0.96672	0.839435	0.891799	1.05534	0.558281	0.625146	3.24657	1.25996	0.905494	0.797544	1.05695	1.32199	1.23257	1.29782	1.28413	1.05936	0.899855	0.750819	0.820101	0.968331	0.515584	0.623534	3.24415	1.33085	0.956247	0.832185	1.06581	1.31232	1.24304	1.33568	1.36791	1.20921	1.00378	0.857158	0.954636	1.07386	0.569559	0.72504	3.24576	1.48714	1.02795	0.982026	1.1657	1.47505	1.29621	1.51131	1.51936	1.32682	1.08917	0.928051	1.01344	1.23982	0.67751	0.831379	3.24496	1.554	1.04728	0.948191	1.18423	1.58623	1.42108	1.60073	1.59831	1.34777	1.13106	0.94658	1.08837	1.25996	0.709734	0.901466	3.24496	1.82549	1.20276	1.0795	1.35502	1.76668	1.58784	1.75701	1.70787	1.50003	1.23337	1.12462	1.17295	1.47989	0.819295	0.948997	3.24737	1.70143	1.09159	0.919995	1.10448	1.30507	1.24143	1.28493	1.31554	1.14476	0.923218	0.828962	0.911939	1.19068	0.647702	0.821712	3.24496	0.056392	0.0571976	0.056392	0.0531696	0.0451136	0.0547808	0.0571976	0.0475304	0.0370576	0.048336	0.0539752	0.0571976	0.0555864	0.0531696	0.0096672	3.24737	1.61362	0.928051	0.768542	0.948997	1.07709	1.07064	1.11576	1.12301	1.07548	0.831379	0.744374	0.930468	1.11173	0.559892	0.653342	
3.24415	1.70787	1.06259	0.956247	1.10528	1.36469	1.27365	1.42591	1.38563	1.36066	1.13751	1.00056	1.16812	1.4098	0.764514	0.746791	3.24576	1.64342	1.0505	0.978804	1.14395	1.467	1.29379	1.49842	1.53306	1.47747	1.12945	1.08514	1.17215	1.49519	0.811239	0.779015	1.4815	2.88002	1.74412	0.687177	0.89341	2.75032	1.11334	0.701678	0.3021	0.713762	0.287599	1.51211	2.33705	2.54408	0.904689	0.453553	3.13137	3.08625	1.74332	1.49842	1.70546	2.75112	1.12623	1.93908	0.0958664	2.57067	0.506722	2.33705	1.09964	2.54408	2.34832	2.51669	3.24173	1.50647	1.04406	0.989277	1.15201	1.47264	1.31877	1.61201	1.57011	1.43719	1.13751	1.07467	1.14637	1.33488	0.787877	0.840241	3.26187	1.45975	0.995722	0.969942	1.11978	1.44364	1.32441	1.50406	1.53306	1.40577	1.10851	1.04084	1.06339	1.29218	0.73793	0.801572	3.24415	1.54675	1.01425	1.03278	1.19632	1.53467	1.43075	1.60073	1.54031	1.36066	1.10126	1.03681	1.10045	1.33085	0.757264	0.791905	3.24576	1.35341	0.874076	0.880521	1.0352	1.28574	1.18745	1.3381	1.36469	1.14798	0.924023	0.845074	0.892605	1.05211	0.580032	0.629174	3.24415	1.27688	0.907106	0.806406	1.0505	1.34213	1.25593	1.3091	1.30749	1.0505	0.907911	0.758875	0.83863	0.961081	0.522834	0.622729	3.24737	1.32521	0.950608	0.847491	1.0787	1.32763	1.2511	1.33891	1.36469	1.20679	0.994916	0.891799	0.956247	1.07225	0.594533	0.72504	3.24576	1.48633	1.04406	0.977998	1.15684	1.46539	1.32038	1.51211	1.52983	1.34374	1.10206	0.954636	1.03197	1.23821	0.700872	0.831379	3.24737	1.55722	1.03761	0.958664	1.20115	1.57898	1.43558	1.59267	1.59267	1.35824	1.11898	0.965914	1.08756	1.26076	0.708122	0.900661	3.26107	1.83193	1.19954	1.08837	1.34696	1.7691	1.59106	1.74815	1.71029	1.50083	1.2664	1.10528	1.17698	1.496	0.86602	0.95947	3.24657	1.70223	1.0932	0.915162	1.10689	1.30507	1.24304	1.28815	1.30104	1.16087	0.942552	0.819295	0.907911	1.1794	0.663814	0.830574	3.24737	0.056392	0.0547808	0.056392	0.0555864	0.0459192	0.056392	0.0475304	0.056392	0.0547808	0.0459192	0.0515584	0.0539752	0.0451136	0.0547808	0.0112784	3.24737	1.59267	0.912745	0.756458	0.957053	1.08273	1.04325	1.10448	1.10206	1.07467	0.822518	0.746791	0.912745	1.09481	0.580032	0.65173	
3.26187	1.71673	1.06017	0.938524	1.11414	1.35019	1.25915	1.41463	1.38724	1.37194	1.12623	1.00861	1.16812	1.40819	0.787071	0.761292	3.24173	1.65229	1.05856	0.981221	1.14879	1.45411	1.27688	1.47747	1.53708	1.4678	1.1367	1.08595	1.16812	1.47989	0.850714	0.769348	3.24737	1.62328	1.07064	1.07467	1.14154	1.44847	1.2946	1.50325	1.56045	1.47505	1.20115	1.06823	1.20437	1.43316	0.864409	0.791905	3.24657	1.57736	0.997333	0.990082	1.16006	1.49519	1.29621	1.54272	1.5395	1.45572	1.15362	1.07789	1.16248	1.3953	0.82574	0.817684	1.4815	2.46755	2.15659	2.13001	2.94286	1.51372	0.919995	1.93908	2.57067	2.7769	1.33166	0.687177	2.74951	2.95655	1.11092	2.92916	0.46322	0.405217	2.56825	2.52958	0.880521	2.75032	3.17568	1.11414	0.3021	2.36363	1.525	0.480943	3.16198	2.54408	0.0797544	2.92836	3.24415	1.52903	1.0207	1.01989	1.18907	1.52581	1.40094	1.57978	1.53225	1.36952	1.08353	1.04003	1.09239	1.30829	0.763709	0.779821	3.24657	1.33407	0.874882	0.864409	1.02392	1.28252	1.16731	1.35421	1.37033	1.13912	0.931274	0.861186	0.894216	1.05614	0.572782	0.645286	3.24576	1.26157	0.9063	0.801572	1.04728	1.32602	1.2366	1.31716	1.30427	1.05856	0.895022	0.766931	0.823323	0.970748	0.527668	0.602589	3.24657	1.33166	0.948997	0.841852	1.07467	1.30829	1.24062	1.33488	1.36952	1.21565	0.990888	0.884549	0.936913	1.07225	0.578421	0.723429	3.24576	1.48311	1.02472	0.961081	1.13026	1.47022	1.28413	1.50808	1.53064	1.34374	1.10609	0.95947	1.01264	1.2221	0.695233	0.83863	3.24737	1.57253	1.04728	0.934496	1.15765	1.58623	1.42188	1.59267	1.58462	1.34857	1.12865	0.977193	1.07789	1.27607	0.723429	0.907106	3.24173	1.83596	1.20115	1.06581	1.32682	1.75057	1.57011	1.75621	1.71915	1.50083	1.23498	1.13026	1.17618	1.4968	0.857964	0.952219	3.24657	1.68693	1.09078	0.903883	1.08917	1.28735	1.22371	1.28735	1.29943	1.14476	0.93369	0.846686	0.912745	1.18907	0.675093	0.820101	3.26107	0.0555864	0.0531696	0.056392	0.0467248	0.0451136	0.056392	0.0451136	0.052364	0.0515584	0.056392	0.0346408	0.0555864	0.0555864	0.0459192	0.012084	3.24737	1.61201	0.911134	0.766126	0.936913	1.06742	1.04406	1.10448	1.11334	1.07467	0.839435	0.766931	0.912745	1.11092	0.584866	0.65737	
3.24576	1.71915	1.05856	0.942552	1.0787	1.35744	1.24787	1.4235	1.3961	1.37113	1.11012	1.04647	1.18987	1.40819	0.787071	0.741152	3.24335	1.63617	1.04325	0.970748	1.10528	1.44283	1.25512	1.48633	1.53628	1.46458	1.11817	1.09964	1.16893	1.47666	0.829768	0.766931	3.24496	1.63859	1.06581	1.05453	1.10609	1.44766	1.2809	1.51372	1.56286	1.47344	1.20357	1.0932	1.21323	1.42511	0.869242	0.790294	3.24496	1.54756	0.982832	0.961081	1.10287	1.46136	1.27607	1.50728	1.50244	1.42672	1.11978	1.07628	1.15201	1.37194	0.797544	0.79271	3.24737	1.49197	1.03117	0.961081	1.08998	1.44686	1.26238	1.58542	1.56367	1.44766	1.11656	1.08675	1.16168	1.32118	0.815267	0.830574	3.24576	1.45814	0.978804	0.936913	1.10045	1.41705	1.30668	1.50889	1.53547	1.40819	1.11092	1.05534	1.09803	1.2946	0.763709	0.799155	3.24173	1.52742	1.01989	1.00136	1.15765	1.51694	1.40738	1.60073	1.53064	1.37919	1.09159	1.02795	1.11334	1.31071	0.803989	0.787071	3.24496	1.33488	0.881326	0.856353	1.00056	1.28252	1.17537	1.35663	1.36388	1.14717	0.944163	0.846686	0.904689	1.05614	0.596144	0.625951	3.24415	1.25835	0.902272	0.780626	1.02795	1.34052	1.24224	1.31877	1.28574	1.04084	0.903883	0.759681	0.83863	0.968331	0.559086	0.621118	3.24737	1.31232	0.937718	0.828157	1.0505	1.30588	1.2084	1.34052	1.35744	1.21726	0.989277	0.872465	0.958664	1.05292	0.608228	0.703289	3.24415	1.47344	1.02311	0.94658	1.1077	1.41544	1.26399	1.48553	1.51775	1.33327	1.09159	0.92644	1.01667	1.22693	0.727457	0.829768	3.26268	1.56125	1.02472	0.930468	1.14637	1.54836	1.3961	1.58623	1.5822	1.35421	1.13509	0.970748	1.10045	1.26801	0.747597	0.897438	3.24335	1.81421	1.18182	1.04325	1.3091	1.7409	1.56367	1.74171	1.70062	1.49761	1.24304	1.13831	1.17054	1.47747	0.883743	0.940135	3.24576	1.68693	1.10045	0.879715	1.10045	1.29218	1.21807	1.28977	1.29621	1.1512	0.910328	0.846686	0.93369	1.18745	0.682343	0.828962	3.24496	0.0571976	0.056392	0.0555864	0.0539752	0.0451136	0.0547808	0.0539752	0.0459192	0.0531696	0.0555864	0.0475304	0.0571976	0.0531696	0.0571976	0.008056	3.26187	1.59267	0.908717	0.744374	0.93933	1.07548	1.04728	1.10528	1.10367	1.07386	0.821712	0.777404	0.911134	1.10851	0.609034	0.663009	
1.4815	2.86794	1.34455	2.33624	2.32416	2.54408	1.11334	1.31957	1.73204	1.31957	3.17487	3.16198	0.068476	2.95655	0.0797544	0.86602	1.68773	2.86794	0.107145	0.273904	3.14909	1.30749	1.74493	0.28921	2.7769	1.95197	1.95036	0.27471	3.16198	2.54489	2.77449	0.672676	3.24415	1.62167	1.07467	1.05292	1.13509	1.44686	1.29138	1.50244	1.56367	1.46619	1.19309	1.08998	1.19793	1.43397	0.87327	0.787071	3.24657	1.54836	0.980415	0.964303	1.12703	1.46941	1.27204	1.51694	1.50406	1.42994	1.1367	1.09642	1.14073	1.3518	0.837824	0.800766	3.24657	1.50889	1.02553	0.983638	1.1214	1.45652	1.28977	1.59831	1.55803	1.44766	1.13912	1.08595	1.17295	1.32199	0.808017	0.829768	3.26107	1.45975	0.995722	0.940135	1.11253	1.44444	1.30829	1.50567	1.54756	1.41061	1.10931	1.06661	1.09562	1.2946	0.764514	0.800766	3.24737	1.52742	1.02231	1.00458	1.18584	1.51856	1.41786	1.60073	1.54756	1.38322	1.0932	1.06178	1.12462	1.32924	0.783849	0.789488	3.26187	1.33488	0.874882	0.846686	1.02392	1.28654	1.18745	1.35502	1.36066	1.13187	0.945774	0.874076	0.915967	1.05534	0.588894	0.625951	3.24173	1.26076	0.884549	0.783043	1.04406	1.32602	1.24304	1.30991	1.28332	1.05131	0.903078	0.791099	0.836213	0.968331	0.554253	0.620312	3.26187	1.32199	0.957858	0.837824	1.07306	1.30829	1.24062	1.35663	1.37033	1.2084	0.987666	0.9063	0.961886	1.07386	0.600172	0.72504	3.24496	1.46619	1.03117	0.972359	1.14879	1.4388	1.29379	1.48955	1.51533	1.34213	1.11414	0.960275	1.04486	1.22048	0.720206	0.840241	3.26349	1.554	1.02795	0.941746	1.17859	1.55722	1.42027	1.60073	1.60073	1.3526	1.13428	0.995722	1.10931	1.25915	0.728262	0.89905	3.24576	1.81582	1.18262	1.07467	1.34213	1.75701	1.57173	1.73848	1.71915	1.49278	1.2519	1.1512	1.18343	1.47989	0.860381	0.95947	3.24657	1.68773	1.10045	0.895827	1.11012	1.28815	1.23821	1.29299	1.30266	1.14476	0.930468	0.868437	0.944163	1.1794	0.667037	0.820906	3.24657	0.0451136	0.0467248	0.0451136	0.0531696	0.0571976	0.056392	0.0451136	0.0499472	0.0555864	0.056392	0.0451136	0.056392	0.052364	0.056392	0.0096672	3.26187	1.5975	0.911134	0.756458	0.955442	1.06661	1.04164	1.1214	1.10528	1.06984	0.83299	0.786266	0.927246	1.09481	0.578421	0.653342	
